Gender,Age,Married,Number of Dependents,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Customer Status,# Streaming Services_0,# Streaming Services_1,# Streaming Services_2,# Streaming Services_3
0,63,0,1,0,0,0,1,0,1,0,0,0,1,1,0,13,1,0,1,1,1,10.0,0,0,0,0,0,1,1,764.55,0.0,0,351.52,0,0,0,1,1
1,54,0,0,0,0,1,0,1,1,0,0,0,0,1,0,7,1,0,1,1,0,7.0,0,0,0,0,0,1,1,488.65,0.0,0,147.84,0,0,0,1,1
0,62,0,0,0,1,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,27.0,0,0,0,0,0,1,1,58.9,0.0,0,0.0,1,0,0,1,1
1,78,0,0,0,1,1,0,0,0,0,1,0,0,1,0,57,1,0,1,1,1,24.0,1,1,0,0,0,1,2,3035.8,0.0,0,1621.08,0,0,0,1,1
0,68,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,1,0,1,1,0,27.0,0,0,1,1,0,1,1,1047.7,0.0,0,43.56,1,0,1,0,0
0,48,1,3,0,0,1,0,1,0,1,1,1,0,0,1,19,1,0,0,1,0,21.0,0,0,0,0,0,1,3,387.7,2.97,0,605.15,0,0,0,1,1
0,70,1,0,0,1,0,1,1,0,0,0,0,1,1,7,72,1,1,1,1,0,16.0,1,0,1,1,1,0,2,7629.85,0.0,80,1306.8,0,0,1,0,1
1,63,1,0,0,1,1,0,1,1,0,0,0,1,1,3,45,1,0,1,0,1,3.0,1,1,1,1,1,1,3,3858.05,0.0,0,1386.0,0,0,1,0,1
0,70,1,0,0,0,1,0,0,1,1,1,1,0,1,3,60,0,0,1,1,1,22.0,0,0,1,1,0,0,3,2907.55,0.0,40,0.0,0,0,1,0,0
1,53,0,0,0,1,0,0,0,1,0,0,0,0,1,0,42,1,1,1,1,0,14.0,1,0,0,0,0,1,1,3313.4,23.47,0,397.32,0,0,0,1,1
0,26,0,2,0,1,0,1,1,0,0,0,1,1,0,0,48,0,0,1,1,1,48.0,1,0,0,1,1,1,1,2108.35,0.0,0,0.0,0,0,0,1,0
0,63,0,0,0,1,1,1,0,0,0,1,1,0,1,0,55,1,0,1,0,1,20.0,1,0,0,1,1,1,3,3617.1,0.0,0,1485.0,0,0,0,1,0
0,58,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,15.0,0,0,1,0,0,0,1,79.55,0.0,10,32.13,1,0,0,0,1
0,42,0,0,1,0,0,0,1,0,1,0,0,0,1,0,6,1,1,1,1,0,5.0,0,0,1,1,1,1,1,536.4,0.0,0,262.8,1,0,1,0,1
1,59,0,0,0,1,1,0,0,1,1,0,0,0,0,0,9,1,0,0,1,0,21.0,0,0,0,0,0,1,1,185.6,0.0,0,447.66,1,0,0,1,1
0,45,0,0,0,1,0,1,0,0,1,1,0,1,0,0,9,0,0,1,1,1,21.0,0,0,0,1,1,0,1,359.4,0.0,20,0.0,0,0,0,1,0
1,73,0,0,0,0,0,1,1,1,0,0,1,1,0,0,5,1,0,1,1,1,28.0,1,0,0,0,0,1,1,237.25,0.0,0,93.45,1,0,0,1,1
0,42,1,0,0,1,1,1,1,0,1,0,1,0,1,1,43,1,0,1,1,1,27.0,1,1,1,1,1,1,3,3460.3,24.9,0,1656.79,0,0,1,0,1
1,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,21.0,0,0,0,0,0,1,1,152.95,0.0,0,315.91,0,0,0,1,1
1,22,1,1,0,0,1,1,0,1,1,1,1,0,1,1,71,1,0,1,1,0,27.0,1,1,1,0,0,1,3,7209.0,0.0,0,2391.99,0,0,0,0,1
0,68,1,0,0,0,0,0,1,1,0,1,1,1,1,2,32,1,1,1,1,0,11.0,1,0,0,0,0,1,3,2570.0,0.0,0,69.44,0,0,0,1,1
0,31,0,0,0,0,1,1,0,1,1,0,0,1,1,0,8,1,0,0,1,0,21.0,0,0,0,0,0,1,3,161.65,0.0,0,91.68,0,0,0,1,1
1,21,1,0,0,0,0,1,0,0,1,0,0,0,0,10,72,1,1,1,1,0,71.0,1,1,1,1,1,1,3,7840.6,0.0,0,1021.68,0,0,1,0,1
0,57,0,0,0,0,0,0,1,1,1,1,1,1,1,0,12,1,1,1,1,1,22.0,0,1,1,1,1,1,2,872.65,48.61,0,510.96,1,0,1,0,1
0,62,0,0,0,0,0,0,1,1,1,0,1,0,1,0,51,1,1,1,1,0,6.0,1,0,1,1,1,1,2,5680.9,14.76,0,384.54,0,0,1,0,1
1,27,0,0,0,0,0,1,0,0,0,1,0,0,0,0,39,0,0,1,0,1,48.0,0,1,1,0,0,1,1,1880.85,0.0,0,0.0,1,0,0,0,1
1,49,0,0,0,0,1,0,1,1,0,0,1,1,0,0,3,1,0,0,1,0,21.0,0,0,0,0,0,1,1,53.05,0.0,0,48.96,0,0,0,1,1
1,59,0,0,0,0,1,0,1,1,0,1,0,1,1,0,26,1,0,1,1,0,29.0,0,0,0,0,0,1,2,2018.1,0.0,0,1030.38,0,0,0,1,1
1,49,0,0,0,1,0,1,0,0,1,1,1,0,1,0,35,1,0,0,1,0,21.0,0,0,0,0,0,1,1,739.9,0.0,0,627.2,0,0,0,1,1
1,20,0,2,0,1,0,1,1,0,0,0,0,0,1,0,27,1,0,0,1,0,21.0,0,0,0,0,0,1,1,537.35,0.0,0,819.72,0,0,0,1,1
1,48,0,0,0,0,0,0,1,0,0,1,1,1,1,0,3,1,0,1,0,1,6.0,0,1,1,1,1,1,1,191.35,0.0,0,106.92,1,0,1,0,1
0,66,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,1,0,1,1,0,22.0,0,0,1,0,0,1,3,162.55,0.0,0,49.9,0,0,0,0,1
1,26,0,0,0,0,0,0,0,1,0,0,1,1,1,0,18,1,1,1,1,0,26.0,1,0,0,1,1,1,1,1597.25,0.0,0,514.62,1,0,0,1,0
1,23,0,0,0,1,1,0,0,0,0,0,0,0,1,0,26,1,1,1,1,1,73.0,0,0,0,0,0,1,2,1581.95,0.0,0,989.04,0,0,0,1,1
0,68,1,0,0,1,1,0,1,1,1,0,0,0,1,8,65,1,1,1,1,0,29.0,1,0,1,1,0,1,2,7227.45,0.0,0,994.5,0,0,1,0,0
1,35,0,0,0,0,0,1,1,1,0,1,1,1,1,0,41,1,1,1,1,0,16.0,0,0,1,0,0,1,1,3645.75,2.21,0,1715.85,0,0,0,0,1
1,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,67,1,1,1,1,0,71.0,1,1,1,1,1,1,3,7752.3,0.0,0,2269.96,1,0,1,0,1
1,53,1,3,0,1,0,0,1,1,0,1,0,0,0,1,22,1,1,1,1,0,56.0,1,0,1,0,0,1,1,1885.15,0.0,0,250.58,0,0,0,0,1
0,39,1,2,0,0,1,0,0,1,1,1,0,0,1,5,64,1,0,1,0,1,17.0,0,1,1,0,0,0,2,4068.0,27.79,20,1708.8,0,0,0,0,1
1,71,1,0,0,0,0,0,0,1,0,0,1,1,1,0,27,0,0,1,0,1,13.0,0,0,0,0,0,0,1,805.1,0.0,140,0.0,1,0,0,1,1
0,48,0,0,0,1,1,1,0,1,1,0,0,1,0,0,3,1,1,1,1,0,13.0,0,0,1,1,1,1,1,291.9,0.0,0,29.85,1,0,1,0,1
0,69,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,2.0,0,0,0,0,0,1,1,50.55,0.0,0,22.56,1,0,0,1,1
0,77,1,0,0,1,0,0,1,0,1,1,0,1,0,2,65,1,0,1,1,0,25.0,1,0,0,1,1,1,2,6126.15,0.0,0,2490.8,0,0,0,1,0
0,37,0,0,0,1,0,1,1,0,0,0,0,0,0,0,24,1,0,1,1,0,3.0,0,0,1,1,1,1,1,2283.15,0.0,0,853.44,0,0,1,0,1
0,52,0,0,0,1,0,0,0,1,1,0,1,0,1,0,51,0,0,1,1,1,24.0,1,0,1,1,1,1,2,2928.5,0.0,0,0.0,0,0,1,0,1
1,67,1,0,0,1,1,0,0,0,0,1,1,0,0,1,13,1,1,1,0,1,6.0,0,0,1,1,1,1,1,1233.65,48.09,0,412.1,1,0,1,0,1
0,22,1,0,0,1,1,1,0,1,0,0,0,1,0,3,61,1,0,0,1,0,21.0,0,0,0,0,0,1,1,1182.55,0.0,0,2822.47,1,0,0,1,1
1,24,1,0,0,0,1,1,1,0,1,1,1,1,0,2,72,1,1,1,1,1,85.0,1,1,0,1,1,1,3,5763.15,0.0,0,2851.92,0,0,0,1,0
0,23,1,0,0,1,1,1,0,1,1,1,0,1,1,7,69,1,1,0,1,0,21.0,0,0,0,0,0,1,2,1763.55,0.0,0,1523.52,0,0,0,1,1
1,37,1,2,0,1,0,0,1,1,1,0,0,0,1,1,44,1,0,0,1,0,21.0,0,0,0,0,0,1,2,926.0,0.0,0,1537.36,0,0,0,1,1
0,35,0,0,0,1,0,0,1,1,1,0,0,0,1,0,70,1,1,0,1,0,21.0,0,0,0,0,0,1,2,1856.4,0.0,0,2193.1,0,0,0,1,1
0,42,1,3,0,1,1,1,0,0,0,0,0,1,0,1,40,1,0,0,1,0,21.0,0,0,0,0,0,1,3,777.35,0.0,0,120.4,0,0,0,1,1
1,21,1,0,0,1,1,1,1,0,1,1,0,1,1,10,61,1,1,1,0,1,52.0,1,1,0,1,1,1,3,4729.3,0.0,0,1756.8,0,0,0,1,0
1,25,1,0,0,0,0,0,0,1,0,0,1,1,1,5,23,1,0,1,1,1,69.0,0,0,0,1,1,0,1,1406.0,26.55,140,84.41,0,0,0,1,0
0,20,1,0,0,0,0,0,0,1,1,0,1,1,1,5,72,1,1,1,1,0,85.0,1,1,1,1,1,1,3,7881.2,0.0,0,1706.4,0,0,1,0,1
1,51,1,0,0,0,0,1,0,1,0,0,0,1,1,2,62,1,0,1,1,1,23.0,1,1,1,1,1,1,3,5215.25,0.0,0,2678.4,0,0,1,0,1
1,44,1,3,0,1,0,0,1,1,1,1,0,1,0,10,50,0,0,1,1,1,23.0,0,0,1,0,0,1,1,2021.35,0.0,0,0.0,0,0,0,0,1
1,66,1,0,0,1,1,1,0,1,1,0,0,0,0,2,64,1,1,1,1,0,8.0,1,1,1,1,1,1,3,6538.45,0.0,0,1292.16,0,0,1,0,1
1,50,0,0,0,0,1,1,1,0,1,0,1,1,0,0,47,1,1,1,1,0,25.0,0,1,1,0,0,1,1,4669.2,0.0,0,2243.31,0,0,0,0,1
0,56,0,0,0,0,0,0,1,1,1,0,0,0,1,0,54,1,1,1,1,0,16.0,1,1,1,1,1,0,1,6014.85,0.0,50,2523.96,1,0,1,0,1
0,64,1,1,0,1,0,0,1,0,1,1,1,0,0,8,47,1,0,0,1,0,21.0,0,0,0,0,0,1,3,873.4,0.0,0,1755.45,0,0,0,1,1
1,29,0,0,0,1,1,0,0,0,1,1,1,1,0,0,58,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1212.25,0.0,0,2843.16,0,0,0,1,1
1,23,1,1,0,0,0,0,0,1,0,0,0,1,1,0,34,1,1,1,0,1,52.0,1,0,1,1,1,1,2,2753.8,0.0,0,183.26,0,0,1,0,1
0,63,0,0,0,0,1,0,1,0,1,1,1,0,1,0,60,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1505.05,0.0,0,2364.6,0,0,0,1,1
0,51,1,3,0,0,0,1,0,0,0,1,1,1,0,2,12,1,0,1,1,1,52.0,1,0,1,0,0,1,1,740.55,0.0,0,95.64,0,0,0,0,1
1,70,1,0,0,1,1,0,0,0,1,0,0,1,1,1,68,1,1,1,1,0,29.0,1,0,1,1,0,1,1,7299.65,0.0,0,3207.56,1,0,1,0,0
1,30,1,0,0,1,1,1,1,0,0,0,0,0,0,4,64,1,0,1,1,1,51.0,1,1,1,0,0,1,3,4447.75,0.0,0,1647.36,0,0,0,0,1
1,49,0,0,0,1,1,0,1,1,1,0,1,0,0,0,22,1,1,0,1,0,21.0,0,0,0,0,0,1,1,493.4,21.32,0,505.34,0,0,0,1,1
0,54,0,0,0,0,1,0,0,0,1,1,0,1,0,0,11,1,0,1,1,0,4.0,1,1,0,1,1,1,1,999.9,0.0,0,104.72,0,0,0,1,0
0,64,0,0,0,0,0,1,0,1,0,0,0,0,1,0,15,1,1,1,1,0,28.0,0,0,1,1,1,0,1,1415.0,0.0,0,481.05,0,0,1,0,1
0,61,0,0,0,0,0,0,0,1,0,0,1,1,1,0,5,1,0,1,1,0,23.0,0,0,1,0,0,0,1,389.6,0.0,10,101.0,1,0,0,0,1
1,39,1,0,1,0,0,0,0,0,0,0,0,1,0,4,14,1,0,1,1,1,24.0,0,1,0,0,0,1,1,664.4,0.0,0,298.76,0,0,0,1,1
0,40,0,0,0,0,0,1,1,0,1,0,0,1,1,0,23,1,1,1,0,1,11.0,0,0,0,0,0,1,1,1249.25,0.0,0,1118.49,0,0,0,1,1
0,58,1,0,0,1,1,0,1,1,0,0,0,1,0,1,50,1,1,1,1,0,14.0,0,1,1,1,1,1,2,5610.7,0.0,0,1471.5,1,0,1,0,1
1,32,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,1,0,21.0,0,0,0,0,0,1,1,50.6,0.0,0,30.32,0,0,0,1,1
0,29,1,0,0,1,0,0,1,1,1,0,0,0,1,1,17,1,1,1,1,0,26.0,0,0,0,1,1,1,1,1451.6,0.0,0,811.92,1,0,0,1,0
1,35,0,0,0,1,0,1,1,1,0,1,0,0,1,0,59,1,1,1,0,1,9.0,1,0,0,0,0,1,3,3116.15,0.0,0,2919.32,0,0,0,1,1
1,31,1,2,0,0,1,0,1,0,1,1,1,1,0,8,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,19.75,0.0,0,30.38,0,0,0,1,1
0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,1,1,1,1,8.0,0,0,0,0,0,1,1,899.8,0.0,0,609.9,1,0,0,1,1
1,36,1,0,1,0,0,0,1,0,1,0,0,0,1,7,61,1,1,1,1,1,5.0,1,0,1,1,1,0,2,4914.8,0.0,70,1700.68,0,0,1,0,1
0,21,1,0,1,0,0,0,1,0,1,0,0,0,0,6,1,1,0,1,1,1,59.0,0,0,0,0,1,1,1,53.55,0.0,0,16.06,0,0,1,1,1
0,27,1,2,0,1,0,1,1,0,1,0,0,0,0,10,10,1,1,0,1,0,21.0,0,0,0,0,0,1,3,225.55,0.0,0,185.7,0,0,0,1,1
0,46,0,0,0,0,0,0,0,1,0,0,1,1,1,0,69,1,0,1,1,1,22.0,1,1,1,1,1,1,3,5555.3,15.38,0,1775.37,0,0,1,0,1
0,65,0,0,0,0,0,1,1,0,1,1,1,1,1,0,35,1,0,1,1,0,30.0,0,0,0,0,0,1,1,2419.0,0.0,0,591.85,0,0,0,1,1
0,27,1,0,0,0,0,0,1,0,0,1,0,0,0,6,48,1,0,1,1,1,42.0,1,0,0,1,1,1,2,3094.65,0.0,0,2394.24,0,0,0,1,0
1,22,1,3,0,0,0,0,0,1,0,0,1,0,0,8,72,1,1,1,1,1,59.0,1,1,0,1,1,1,3,5750.0,0.0,0,196.56,0,0,0,1,0
1,19,1,0,0,0,0,0,1,0,1,1,1,0,0,4,62,1,1,1,1,0,41.0,0,0,0,1,1,1,2,6001.45,0.0,0,1891.62,0,0,0,1,0
1,26,0,0,1,0,0,0,0,1,1,0,0,1,1,0,40,1,0,1,1,1,73.0,0,1,0,0,0,1,1,2092.9,0.0,0,1379.6,0,0,0,1,1
1,36,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,17.0,0,0,0,0,0,1,1,45.7,0.0,0,10.41,1,0,0,1,1
1,69,1,0,1,0,0,0,0,0,1,1,1,1,1,6,16,1,1,1,1,0,6.0,0,0,1,0,0,1,3,1391.15,0.0,0,774.56,0,0,0,0,1
1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,20.3,0.0,0,10.84,0,0,0,1,1
0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,27.0,0,0,0,1,1,1,1,85.45,0.0,0,31.03,1,0,0,1,0
1,60,1,3,0,0,1,1,1,1,0,0,1,1,0,1,72,1,1,1,1,0,76.0,1,1,1,1,1,1,3,8093.15,0.0,0,2337.84,0,0,1,0,1
1,39,1,0,0,0,0,1,0,0,1,1,1,1,0,1,44,1,0,1,1,1,24.0,0,1,0,0,0,1,2,2603.95,0.0,0,774.84,0,0,0,1,1
0,36,0,0,0,0,1,1,0,1,1,1,0,1,1,0,59,1,0,1,1,0,30.0,1,0,1,1,1,1,3,5655.45,0.0,0,1795.96,0,0,1,0,1
0,65,0,0,0,0,0,1,1,1,0,0,1,1,0,0,18,1,1,1,1,0,3.0,0,1,1,1,1,0,1,1806.35,0.0,10,22.86,0,0,1,0,1
0,40,0,0,0,1,1,1,0,1,0,0,0,1,1,0,23,1,1,1,1,0,19.0,0,0,1,1,1,1,1,2249.1,0.0,0,332.35,0,0,1,0,1
1,75,1,0,0,1,0,0,1,0,0,1,1,0,0,1,7,1,0,1,1,0,27.0,0,0,1,1,0,1,1,676.7,0.0,0,95.41,1,0,1,0,0
1,51,0,0,0,1,1,0,0,0,1,1,0,0,0,0,51,1,0,1,1,0,13.0,0,0,1,0,0,1,2,4267.15,0.0,0,1392.3,0,0,0,0,1
1,28,1,1,0,0,0,0,0,1,0,1,0,0,0,3,64,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1274.05,0.0,0,955.52,0,0,0,1,1
1,41,1,0,0,1,0,0,1,1,1,0,1,1,0,10,69,1,0,1,1,1,7.0,1,1,1,1,1,1,3,5878.9,0.0,0,3337.53,0,0,1,0,1
1,44,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,2.0,0,0,0,0,0,1,1,24.45,0.0,0,0.0,1,0,0,1,1
1,80,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,1,0,21.0,0,0,0,0,0,1,3,37.2,0.0,0,14.06,0,0,0,1,1
0,33,1,3,0,0,1,0,1,1,0,0,0,1,0,1,35,1,0,1,1,0,56.0,1,1,1,1,1,0,1,3756.45,34.47,150,913.15,0,0,1,0,1
1,54,1,3,0,1,1,0,0,1,0,0,0,1,0,3,26,1,0,1,1,0,75.0,0,0,0,1,1,1,2,2034.25,0.0,0,628.42,0,0,0,1,0
0,34,1,0,0,0,0,0,0,1,0,0,0,0,0,10,26,0,0,1,0,1,28.0,1,0,1,0,0,0,2,1190.5,0.0,80,0.0,0,0,0,0,1
0,35,1,0,0,0,0,0,0,1,0,0,1,1,1,1,49,1,1,1,1,0,19.0,0,0,1,1,1,1,2,4941.8,0.0,0,1292.13,1,0,1,0,1
0,38,1,0,0,0,1,1,1,0,0,1,1,1,0,7,68,1,0,1,1,1,14.0,0,1,1,1,1,1,3,5515.8,0.0,0,3260.6,0,0,1,0,1
1,41,0,0,0,1,0,1,1,1,1,1,0,1,1,0,44,1,0,1,1,0,28.0,0,0,0,0,0,1,1,2958.95,0.0,0,74.8,0,0,0,1,1
0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29,1,0,0,1,0,21.0,0,0,0,0,0,1,1,601.6,0.0,0,80.04,0,0,0,1,1
0,29,1,3,1,0,0,0,0,1,0,0,0,0,0,7,24,1,0,1,1,1,85.0,0,1,0,0,0,1,1,1319.85,0.0,0,656.88,0,0,0,1,1
0,47,1,1,0,0,1,1,1,0,0,1,1,0,0,1,14,1,1,0,1,0,21.0,0,0,0,0,0,1,1,372.45,0.0,0,443.8,0,0,0,1,1
1,57,0,0,0,0,1,1,0,1,1,0,0,1,1,0,56,1,0,1,0,1,27.0,1,0,0,0,0,1,2,3019.7,0.0,0,1210.16,0,0,0,1,1
0,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,1,0,21.0,0,0,0,0,0,1,3,116.85,0.0,0,174.54,0,0,0,1,1
1,50,0,0,0,0,1,1,0,0,1,0,0,0,1,0,6,1,0,1,0,1,10.0,1,1,1,1,1,1,3,493.4,0.0,0,137.7,0,0,1,0,1
0,61,1,0,0,0,0,1,0,0,1,0,0,0,0,1,71,1,1,0,1,0,21.0,0,0,0,0,0,1,3,1753.0,0.0,0,3408.71,0,0,0,1,1
1,20,1,2,0,0,1,0,1,1,1,1,0,0,0,0,43,1,1,1,1,0,47.0,1,1,1,1,1,1,2,4451.85,0.0,0,981.69,0,0,1,0,1
0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,1,41,1,1,1,1,0,10.0,1,1,1,1,1,1,1,4594.95,0.0,0,205.41,1,0,1,0,1
0,34,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15,1,0,1,0,1,23.0,0,0,0,0,0,1,1,736.8,0.0,0,475.2,0,0,0,1,1
0,23,0,0,0,0,0,1,0,1,0,0,0,1,1,0,22,1,1,1,1,0,41.0,0,0,1,0,0,0,1,1821.95,0.0,60,422.4,0,0,0,0,1
0,75,1,0,0,0,1,1,0,1,1,0,1,0,1,10,44,1,1,1,1,0,9.0,1,1,1,1,0,1,3,4495.65,0.0,0,916.52,0,0,1,0,0
1,21,0,0,0,0,0,1,0,1,1,0,0,1,1,0,12,1,1,1,1,1,53.0,1,0,1,1,1,1,1,827.05,0.0,0,222.24,0,0,1,0,1
0,41,1,0,0,0,1,0,0,0,0,0,0,0,1,0,52,1,0,0,1,0,21.0,0,0,0,0,0,1,2,1012.4,46.07,0,429.0,0,0,0,1,1
1,62,1,0,0,0,0,0,0,1,0,1,0,0,0,1,17,1,1,1,1,0,9.0,1,0,0,0,0,1,1,1454.15,0.0,0,205.02,1,0,0,1,1
0,42,1,3,0,0,1,1,1,1,0,0,1,1,0,1,41,1,1,1,0,1,56.0,1,1,0,1,1,1,1,3326.2,0.0,0,1855.66,1,0,0,1,0
0,35,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10,1,1,1,1,0,28.0,0,0,1,1,1,1,1,973.25,0.0,0,373.6,1,0,1,0,1
0,47,1,0,0,0,1,0,1,1,1,0,1,0,0,1,26,1,0,1,1,0,11.0,0,0,1,1,1,1,1,2361.8,0.0,0,399.62,1,0,1,0,1
0,48,1,3,0,0,0,1,0,1,1,0,1,0,1,1,53,1,0,0,1,0,21.0,0,0,0,0,0,1,3,1146.05,0.0,0,2316.63,0,0,0,1,1
0,70,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,21.0,0,0,0,0,0,1,1,19.45,0.0,0,22.92,1,0,0,1,1
0,45,0,2,1,0,0,0,0,1,1,1,0,1,0,0,50,1,0,1,1,0,20.0,0,0,0,0,0,1,3,3533.6,0.0,0,1805.5,0,0,0,1,1
1,19,1,3,1,0,0,0,0,1,1,0,0,0,1,1,24,1,1,0,1,0,21.0,0,0,0,0,0,1,3,587.4,0.0,0,27.36,0,0,0,1,1
0,26,1,2,0,1,1,0,0,1,0,1,1,1,0,6,38,1,0,0,1,0,21.0,0,0,0,0,0,1,1,781.25,0.0,0,108.68,0,0,0,1,1
1,27,1,0,0,1,1,1,1,1,0,0,1,1,1,1,14,1,1,1,1,0,42.0,0,0,0,1,1,1,1,1139.2,38.48,0,298.2,1,0,0,1,0
0,69,1,0,1,0,0,0,0,1,1,0,0,0,0,1,24,1,1,1,1,0,12.0,0,0,1,1,1,1,1,2264.05,0.0,0,321.12,1,0,1,0,1
1,65,0,0,0,0,1,1,1,1,0,0,1,1,0,0,19,1,0,1,1,0,4.0,1,0,1,1,1,1,1,1777.9,0.0,0,622.63,1,0,1,0,1
0,34,1,5,0,1,0,0,1,0,0,0,1,1,0,1,7,1,0,1,1,0,53.0,1,0,0,0,0,1,1,496.9,0.0,0,60.83,1,0,0,1,1
0,25,1,0,0,1,1,1,0,1,1,1,1,0,0,4,42,1,1,1,1,1,52.0,1,1,1,1,1,1,3,3571.6,0.0,0,413.28,0,0,1,0,1
0,38,1,0,0,0,0,1,0,0,1,0,0,0,0,1,63,1,1,1,0,1,24.0,0,0,1,1,1,0,2,4786.15,0.0,30,3092.04,0,0,1,0,1
1,20,1,0,0,1,1,0,1,0,1,0,0,0,0,10,56,0,0,1,1,1,30.0,1,1,1,1,1,0,2,2959.8,0.0,40,0.0,0,0,1,0,1
1,28,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13,0,0,1,0,1,71.0,0,1,1,1,1,1,1,706.85,0.0,0,0.0,1,0,1,0,1
1,42,0,0,0,0,1,1,0,0,1,1,1,0,0,0,37,1,1,1,1,1,14.0,1,1,0,0,0,1,2,2443.3,0.0,0,482.48,0,0,0,1,1
0,70,0,0,0,0,0,0,1,1,0,1,0,1,0,0,18,1,0,1,1,0,23.0,1,0,0,1,0,0,3,1443.65,4.76,70,462.6,0,0,1,1,0
1,42,0,0,0,1,0,0,1,0,0,0,1,0,0,0,44,1,0,1,0,1,2.0,0,1,1,0,0,1,2,2774.55,0.0,0,1539.12,0,0,0,0,1
0,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,1,0,1,1,1,6.0,0,1,1,1,1,1,1,450.8,0.0,0,163.45,1,0,1,0,1
0,51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,26.0,0,0,0,0,0,1,1,44.0,0.0,0,26.15,0,0,0,1,1
0,56,1,2,0,1,0,0,1,0,0,0,0,1,1,10,69,1,1,1,1,1,19.0,0,1,0,0,0,1,3,4059.85,0.0,0,2695.83,0,0,0,1,1
0,67,1,0,0,0,1,1,1,0,0,0,0,1,0,5,55,1,0,1,1,0,4.0,1,1,1,0,0,1,3,4805.3,0.0,0,1826.55,0,0,0,0,1
0,80,0,0,0,0,1,0,0,1,0,1,0,0,1,0,14,1,1,1,1,0,7.0,1,0,1,1,0,1,1,1531.4,0.0,0,419.44,1,0,1,0,0
0,49,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,6.0,1,0,1,1,1,1,1,94.4,0.0,0,18.34,1,0,1,0,1
1,30,1,3,0,1,1,1,0,1,0,0,1,0,1,10,47,1,1,1,1,1,48.0,1,1,1,1,1,1,3,4318.35,0.0,0,551.78,0,0,1,0,1
1,64,1,0,0,0,0,0,0,1,0,0,0,0,0,9,72,1,1,1,1,1,30.0,1,0,1,1,1,1,3,6083.1,0.0,0,1193.76,0,0,1,0,1
0,39,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,12.0,0,0,0,0,0,1,1,24.6,0.0,0,0.0,1,0,0,1,1
1,40,0,0,0,0,0,0,0,1,1,0,1,0,1,0,16,1,0,0,1,0,21.0,0,0,0,0,0,1,3,284.35,0.0,0,642.72,0,0,0,1,1
0,23,1,2,0,0,1,0,1,1,1,0,1,0,0,0,65,1,1,1,1,1,69.0,0,1,1,1,1,0,3,5215.1,0.0,40,308.75,0,0,1,0,1
1,45,0,0,0,1,0,1,1,0,1,1,1,1,0,0,18,1,1,0,1,0,21.0,0,0,0,0,0,1,2,424.5,0.0,0,233.46,0,0,0,1,1
0,65,0,0,0,0,1,1,0,1,0,1,1,1,1,0,4,1,0,1,1,0,18.0,0,0,1,0,0,1,1,292.8,0.0,0,147.72,1,0,0,0,1
0,68,0,0,0,1,0,0,0,0,0,0,1,0,1,0,45,1,1,1,1,0,20.0,1,0,1,1,0,1,2,4459.8,0.0,0,310.5,0,0,1,0,0
0,34,0,0,0,1,1,1,1,0,0,0,1,1,1,0,21,0,0,1,1,1,4.0,0,1,0,0,0,1,3,770.4,0.0,0,0.0,0,0,0,1,1
