Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Married,City_0,City_1,City_2,City_3,City_4,City_5,City_6,City_7,City_8,City_9,City_10,Phone Service,Multiple Lines,Internet Service,Internet Type_0,Internet Type_1,Internet Type_2,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Customer Status
31.0,1.0,10.0,34.0,29.0,1325.85,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,3,0
56.0,0.0,0.0,15.0,29.0,438.25,0.0,90.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
32.0,2.0,0.0,2.0,19.0,144.15,0.0,20.0,11.7,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1
62.0,3.0,5.0,6.0,35.4,94.45,0.0,0.0,264.78,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
30.0,0.0,0.0,66.0,52.0,6981.35,0.0,0.0,1551.66,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,3,1
50.0,3.0,0.0,3.0,16.8,60.65,0.0,0.0,58.74,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
39.0,2.0,8.0,72.0,19.0,6843.15,0.0,0.0,1349.28,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,3,0
58.0,0.0,0.0,10.0,29.0,629.55,0.0,0.0,83.5,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0
37.0,0.0,0.0,1.0,9.0,50.45,0.0,0.0,28.25,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
62.0,0.0,0.0,22.0,19.0,1304.85,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0
53.0,0.0,0.0,31.0,30.0,3066.45,0.0,0.0,287.37,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2,1
71.0,0.0,1.0,30.0,29.0,1527.5,0.0,0.0,139.5,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
43.0,1.0,3.0,12.0,23.0,232.4,0.0,0.0,295.8,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
74.0,0.0,2.0,10.0,4.0,856.65,0.0,0.0,465.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,1
77.0,0.0,4.0,45.0,22.0,3480.35,0.0,0.0,422.55,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,3,0
51.0,0.0,1.0,18.0,16.0,1742.95,0.0,0.0,203.4,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
19.0,3.0,1.0,70.0,47.0,4138.7,49.23,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2,0
56.0,0.0,5.0,72.0,30.0,4784.45,0.0,0.0,0.0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,3,0
49.0,0.0,0.0,12.0,14.0,1238.45,0.0,0.0,192.84,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1
53.0,2.0,5.0,3.0,17.2,54.7,0.0,0.0,30.39,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
31.0,0.0,0.0,4.0,26.0,305.55,0.0,0.0,123.8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
56.0,0.0,0.0,6.0,17.2,130.5,0.0,0.0,41.58,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
77.0,0.0,1.0,61.0,29.0,5895.45,0.0,0.0,2058.75,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0
79.0,0.0,2.0,42.0,7.0,4599.15,40.46,0.0,1485.96,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
37.0,0.0,0.0,1.0,20.0,50.75,0.0,0.0,45.77,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0
53.0,0.0,0.0,45.0,10.0,1840.75,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,2,0
34.0,0.0,0.0,8.0,14.0,574.5,0.0,0.0,268.32,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0
52.0,0.0,0.0,14.0,29.0,921.4,0.0,0.0,518.14,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0
22.0,0.0,0.0,18.0,48.0,1299.8,0.0,0.0,876.24,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0
42.0,0.0,0.0,43.0,17.0,1188.2,0.0,0.0,1097.79,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0
33.0,0.0,10.0,27.0,5.0,1421.75,0.0,0.0,243.27,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2,0
43.0,0.0,0.0,18.0,13.0,1345.75,0.0,0.0,204.48,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
37.0,0.0,1.0,5.0,7.0,100.4,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1
54.0,2.0,1.0,52.0,26.0,4326.8,0.0,0.0,1661.92,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
51.0,0.0,3.0,3.0,19.6,49.65,0.0,0.0,93.18,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
44.0,0.0,0.0,23.0,2.0,1081.25,0.0,150.0,971.98,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
31.0,2.0,1.0,17.0,20.8,409.9,0.0,0.0,310.42,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1
23.0,0.0,1.0,20.0,20.6,393.15,0.0,0.0,559.2,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
68.0,0.0,0.0,31.0,10.0,2877.95,0.0,0.0,475.85,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,3,0
60.0,0.0,7.0,1.0,16.6,20.3,0.0,0.0,6.64,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
64.0,0.0,0.0,35.0,8.4,684.4,0.0,0.0,1498.0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
61.0,2.0,7.0,6.0,10.0,217.5,0.0,50.0,0.0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,3,0
32.0,0.0,0.0,2.0,28.0,166.3,0.0,0.0,82.74,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
23.0,0.0,0.0,14.0,24.6,275.7,0.0,0.0,509.88,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
33.0,0.0,0.0,63.0,28.0,5825.5,0.0,100.0,580.23,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,2,0
25.0,0.0,2.0,68.0,48.0,7320.9,0.0,0.0,1632.68,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
39.0,0.0,0.0,3.0,14.0,217.45,0.0,0.0,20.91,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
52.0,0.0,0.0,58.0,8.0,4807.35,0.0,0.0,2590.86,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0
43.0,1.0,0.0,19.0,19.0,1934.45,21.72,40.0,538.65,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1
41.0,0.0,0.0,1.0,18.0,45.8,0.0,10.0,22.11,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
69.0,1.0,9.0,24.0,23.0,2263.45,0.0,0.0,498.72,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,3,0
59.0,0.0,1.0,51.0,3.0,3966.3,0.0,0.0,1614.66,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,2,0
38.0,0.0,6.0,45.0,19.0,3597.5,23.28,0.0,445.95,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,2,0
27.0,1.0,1.0,61.0,30.0,3641.5,0.0,100.0,1628.7,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1.0,12.8,20.2,0.0,0.0,48.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
19.0,0.0,0.0,2.0,41.0,84.5,0.0,0.0,99.62,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1
24.0,0.0,1.0,8.0,34.8,156.25,0.0,0.0,90.8,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
40.0,2.0,4.0,26.0,13.8,494.9,0.0,0.0,330.46,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
37.0,0.0,0.0,23.0,22.0,1778.5,0.0,0.0,552.92,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
49.0,0.0,0.0,1.0,19.0,44.65,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1
32.0,0.0,0.0,2.0,25.0,196.9,0.0,0.0,77.02,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
79.0,0.0,8.0,13.0,6.0,1261.0,0.0,0.0,625.95,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,3,0
55.0,1.0,1.0,1.0,23.2,20.15,0.0,0.0,3.09,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
40.0,0.0,2.0,4.0,13.0,129.6,0.0,0.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0
58.0,0.0,0.0,1.0,18.4,19.75,0.0,0.0,1.61,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
46.0,0.0,0.0,22.0,17.0,1254.7,0.0,0.0,1087.46,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
31.0,5.0,0.0,2.0,21.0,35.85,0.0,0.0,59.62,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
54.0,0.0,0.0,1.0,29.0,35.9,0.0,0.0,0.0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1
60.0,0.0,0.0,21.0,11.0,1493.2,0.0,0.0,642.39,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
71.0,0.0,1.0,45.0,20.0,4525.8,0.0,0.0,107.1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,2,0
33.0,0.0,0.0,12.0,25.0,1066.9,0.0,110.0,225.0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
25.0,0.0,1.0,72.0,48.0,4720.0,0.0,0.0,2352.24,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,3,0
36.0,0.0,1.0,15.0,28.0,1308.4,0.0,0.0,424.5,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1
69.0,0.0,2.0,60.0,30.0,6668.35,0.0,0.0,1477.2,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,3,0
33.0,0.0,0.0,31.0,21.0,1882.8,0.0,0.0,890.32,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0
49.0,1.0,10.0,53.0,23.4,1007.9,0.0,0.0,1606.43,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0
57.0,2.0,0.0,4.0,21.8,85.5,0.0,0.0,109.48,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
48.0,0.0,0.0,51.0,10.0,3077.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,0
34.0,0.0,0.0,15.0,18.0,720.1,0.0,0.0,398.1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0
29.0,2.0,7.0,69.0,21.8,1436.95,0.0,0.0,578.91,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
38.0,0.0,0.0,4.0,29.0,220.75,0.0,0.0,120.28,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0
55.0,0.0,0.0,1.0,19.2,19.9,0.0,0.0,2.38,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
19.0,0.0,0.0,55.0,51.0,5552.05,0.0,0.0,2320.45,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,2,0
50.0,0.0,0.0,4.0,23.0,146.4,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0
49.0,0.0,0.0,2.0,21.0,72.4,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1
34.0,0.0,0.0,45.0,3.0,4740.0,0.0,0.0,635.4,1,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
33.0,0.0,0.0,19.0,22.0,839.65,0.0,0.0,655.69,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0
67.0,0.0,1.0,3.0,20.0,93.7,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1
23.0,3.0,0.0,28.0,47.0,3046.05,0.0,0.0,136.92,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
53.0,0.0,0.0,1.0,18.8,20.55,0.0,0.0,15.91,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
22.0,0.0,2.0,71.0,41.0,5727.15,0.0,0.0,1280.84,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0
20.0,0.0,0.0,14.0,26.0,1117.55,0.0,0.0,258.44,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0
76.0,0.0,0.0,56.0,16.0,5594.0,0.0,10.0,290.64,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,3,0
78.0,0.0,1.0,1.0,21.0,80.3,0.0,0.0,17.51,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
68.0,0.0,2.0,7.0,26.0,475.0,0.0,0.0,22.33,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,3,0
63.0,0.0,0.0,5.0,22.0,352.65,0.0,0.0,41.6,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0
47.0,0.0,1.0,1.0,12.0,69.4,0.0,10.0,33.46,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
35.0,0.0,0.0,7.0,23.0,552.95,0.0,0.0,132.93,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1
58.0,1.0,6.0,16.0,20.0,1195.75,0.0,0.0,640.48,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
32.0,2.0,1.0,10.0,14.0,660.05,0.0,0.0,420.0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,2,0
40.0,0.0,0.0,72.0,23.0,4265.0,0.0,0.0,909.36,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,3,0
69.0,0.0,0.0,51.0,21.0,4905.75,0.0,0.0,211.14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2,0
75.0,0.0,7.0,25.0,24.0,1813.1,0.0,0.0,964.75,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,3,0
51.0,2.0,9.0,45.0,11.0,3541.1,0.0,0.0,459.45,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0
50.0,0.0,0.0,1.0,18.8,19.3,0.0,0.0,16.36,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45.0,0.0,0.0,30.0,8.0,2555.9,0.0,0.0,280.2,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1
44.0,1.0,9.0,11.0,19.0,1020.2,0.0,0.0,423.28,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0
45.0,0.0,6.0,20.0,21.0,1683.7,0.0,0.0,227.8,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0
23.0,0.0,10.0,70.0,30.0,8244.3,0.0,0.0,1517.6,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,3,0
46.0,0.0,0.0,38.0,14.0,2354.8,0.0,0.0,1755.98,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,2,1
77.0,0.0,1.0,1.0,19.0,24.8,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
42.0,2.0,4.0,64.0,11.0,6721.6,0.0,0.0,892.8,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,2,0
34.0,0.0,0.0,9.0,26.0,889.9,0.0,30.0,90.63,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
29.0,0.0,0.0,60.0,27.0,4039.5,0.0,120.0,2277.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,2,0
47.0,0.0,0.0,35.0,16.8,705.45,0.0,0.0,602.0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0
60.0,0.0,0.0,11.0,22.0,383.55,22.53,150.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
21.0,0.0,1.0,33.0,19.6,740.3,35.05,0.0,1165.23,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,1
41.0,0.0,0.0,31.0,14.0,3109.9,43.38,0.0,311.55,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,3,0
43.0,0.0,0.0,27.0,21.4,460.25,29.59,0.0,69.93,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
65.0,0.0,0.0,40.0,4.0,3233.85,0.0,0.0,1794.4,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1
19.0,0.0,1.0,3.0,51.0,134.5,0.0,0.0,133.38,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1
63.0,0.0,0.0,52.0,7.0,1982.1,0.0,130.0,0.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,3,0
61.0,2.0,0.0,21.0,24.0,1747.2,0.0,0.0,281.19,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
21.0,0.0,6.0,24.0,27.0,1559.45,32.59,0.0,223.2,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
44.0,0.0,1.0,67.0,23.0,5798.3,0.0,0.0,2519.2,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,2,0
24.0,0.0,0.0,6.0,36.0,110.15,0.0,0.0,165.24,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
63.0,0.0,0.0,21.0,10.0,2119.5,0.0,0.0,190.26,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
30.0,0.0,2.0,65.0,16.2,1292.6,0.0,0.0,1174.55,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
20.0,1.0,0.0,66.0,51.0,5930.05,0.0,0.0,1787.94,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,3,0
37.0,0.0,0.0,47.0,8.0,4889.3,0.0,0.0,782.08,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2,0
49.0,0.0,0.0,4.0,25.0,83.75,0.0,0.0,108.16,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
45.0,2.0,0.0,21.0,18.8,397.0,0.0,0.0,579.6,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0
40.0,0.0,0.0,24.0,5.0,2282.55,0.0,0.0,862.32,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
42.0,3.0,5.0,72.0,16.0,1859.2,0.0,0.0,1311.12,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
24.0,2.0,8.0,49.0,47.0,1838.15,0.0,0.0,0.0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0
52.0,0.0,0.0,1.0,18.8,19.6,0.0,0.0,14.17,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
39.0,1.0,7.0,15.0,17.0,1151.55,0.0,0.0,490.95,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0
20.0,0.0,1.0,8.0,42.0,632.95,0.0,0.0,42.72,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
62.0,0.0,1.0,8.0,16.0,659.45,0.0,70.0,316.72,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
79.0,0.0,0.0,54.0,6.0,3529.95,33.07,0.0,277.56,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,2,0
56.0,0.0,1.0,42.0,25.0,2386.85,28.83,0.0,867.3,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,2,0
44.0,3.0,5.0,13.0,24.6,332.5,0.0,0.0,457.47,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
51.0,0.0,0.0,66.0,15.0,1683.6,0.0,0.0,1370.82,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
56.0,0.0,1.0,63.0,27.0,4965.1,0.0,0.0,2447.55,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,2,0
51.0,0.0,0.0,71.0,21.0,5708.2,0.0,0.0,871.17,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,3,0
21.0,0.0,3.0,15.0,38.0,330.8,0.0,0.0,186.15,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
73.0,0.0,0.0,1.0,27.0,69.95,0.0,10.0,22.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
52.0,0.0,0.0,10.0,19.6,222.65,0.0,0.0,104.6,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
60.0,0.0,0.0,2.0,18.4,39.8,0.0,0.0,71.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
52.0,0.0,0.0,15.0,18.8,369.1,0.0,0.0,614.55,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0
43.0,0.0,1.0,53.0,25.0,5835.5,0.0,0.0,354.04,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2,0
